country,date,daily_vaccinations,people_vaccinated,people_fully_vaccinated,people_unvaccinated,new_people_vaccinated,new_people_fully_vaccinated,daily_occupancy_icu
Latvia,2022-02-24,1699.0,1341406.0,1298199.0,541229.5835616437,97.0,291.0,
Latvia,2022-02-25,2421.0,1341549.0,1298640.0,541074.1616438357,143.0,441.0,
Latvia,2022-02-26,998.0,1341597.0,1298780.0,541013.7397260275,48.0,140.0,
Latvia,2022-02-27,125.0,1341606.0,1298795.0,540992.3178082192,9.0,15.0,115.0
Latvia,2022-02-28,1290.0,1341697.0,1298956.0,540888.895890411,91.0,161.0,
Latvia,2022-03-01,1253.0,1341789.0,1299133.0,540784.4739726027,92.0,177.0,
Latvia,2022-03-02,1278.0,1341871.0,1299369.0,540690.0520547945,82.0,236.0,
Latvia,2022-03-03,1183.0,1341941.0,1299547.0,540607.6301369863,70.0,178.0,
Latvia,2022-03-04,1674.0,1342070.0,1299806.0,540466.208219178,129.0,259.0,
Latvia,2022-03-05,586.0,1342103.0,1299878.0,540420.7863013698,33.0,72.0,
Latvia,2022-03-06,116.0,1342107.0,1299893.0,540404.3643835615,4.0,15.0,97.0
Latvia,2022-03-07,689.0,1342165.0,1299995.0,540333.9424657535,58.0,102.0,
Latvia,2022-03-08,794.0,1342254.0,1300146.0,540232.5205479453,89.0,151.0,
Latvia,2022-03-09,1238.0,1342337.0,1300366.0,540137.098630137,83.0,220.0,
Latvia,2022-03-10,899.0,1342409.0,1300508.0,540052.6767123288,72.0,142.0,
Latvia,2022-03-11,1414.0,1342549.0,1300754.0,539900.2547945206,140.0,246.0,
Latvia,2022-03-12,354.0,1342580.0,1300816.0,539856.8328767123,31.0,62.0,
Latvia,2022-03-13,27.0,1342581.0,1300823.0,539843.4109589041,1.0,7.0,80.0
Latvia,2022-03-14,664.0,1342655.0,1300922.0,539756.9890410958,74.0,99.0,
Latvia,2022-03-15,939.0,1342750.0,1301049.0,539649.5671232876,95.0,127.0,
Latvia,2022-03-16,1045.0,1342863.0,1301236.0,539524.1452054793,113.0,187.0,
Latvia,2022-03-17,760.0,1342945.0,1301321.0,539429.7232876713,82.0,85.0,
Latvia,2022-03-18,1253.0,1343066.0,1301555.0,539296.3013698631,121.0,234.0,
Latvia,2022-03-19,202.0,1343092.0,1301577.0,539257.8794520549,26.0,22.0,
Latvia,2022-03-20,43.0,1343093.0,1301591.0,539244.4575342466,1.0,14.0,65.0
Latvia,2022-03-21,588.0,1343164.0,1301687.0,539161.0356164384,71.0,96.0,
Latvia,2022-03-22,713.0,1343249.0,1301791.0,539063.6136986301,85.0,104.0,
Latvia,2022-03-23,1036.0,1343370.0,1301921.0,538930.1917808219,121.0,130.0,
Latvia,2022-03-24,556.0,1343441.0,1302003.0,538846.7698630136,71.0,82.0,
Latvia,2022-03-25,1054.0,1343581.0,1302151.0,538694.3479452054,140.0,148.0,
Latvia,2022-03-26,156.0,1343603.0,1302178.0,538659.9260273972,22.0,27.0,
Latvia,2022-03-27,17.0,1343603.0,1302182.0,538647.5041095892,0.0,4.0,56.0
Latvia,2022-03-28,497.0,1343653.0,1302251.0,538585.0821917809,50.0,69.0,
Latvia,2022-03-29,601.0,1343711.0,1302352.0,538514.6602739727,58.0,101.0,
Latvia,2022-03-30,800.0,1343804.0,1302510.0,538409.2383561644,93.0,158.0,
Latvia,2022-03-31,476.0,1343869.0,1302582.0,538331.8164383562,65.0,72.0,
Latvia,2022-04-01,735.0,1343948.0,1302698.0,538240.3945205479,79.0,116.0,
Latvia,2022-04-02,91.0,1343963.0,1302713.0,538212.9726027397,15.0,15.0,
Latvia,2022-04-03,18.0,1343966.0,1302716.0,538197.5506849315,3.0,3.0,42.0
Latvia,2022-04-04,411.0,1344018.0,1302779.0,538133.1287671232,52.0,63.0,
Latvia,2022-04-05,393.0,1344069.0,1302861.0,538069.706849315,51.0,82.0,
Latvia,2022-04-06,440.0,1344128.0,1302940.0,537998.284931507,59.0,79.0,
Latvia,2022-04-07,499.0,1344186.0,1303030.0,537927.8630136987,58.0,90.0,
Latvia,2022-04-08,716.0,1344298.0,1303158.0,537803.4410958905,112.0,128.0,
Latvia,2022-04-09,98.0,1344303.0,1303168.0,537786.0191780822,5.0,10.0,
Latvia,2022-04-10,7.0,1344304.0,1303168.0,537772.597260274,1.0,0.0,44.0
Latvia,2022-04-11,363.0,1344351.0,1303239.0,537713.1753424658,47.0,71.0,
Latvia,2022-04-12,423.0,1344399.0,1303321.0,537652.7534246575,48.0,82.0,
Latvia,2022-04-13,664.0,1344480.0,1303446.0,537559.3315068493,81.0,125.0,
Latvia,2022-04-14,455.0,1344544.0,1303553.0,537482.909589041,64.0,107.0,
Latvia,2022-04-15,18.0,1344545.0,1303554.0,537469.4876712328,1.0,1.0,
Latvia,2022-04-16,72.0,1344555.0,1303565.0,537447.0657534248,10.0,11.0,
Latvia,2022-04-17,2.0,1344555.0,1303565.0,537434.6438356165,0.0,0.0,26.0
Latvia,2022-04-18,4.0,1344555.0,1303565.0,537422.2219178083,0.0,0.0,
Latvia,2022-04-19,340.0,1344603.0,1303642.0,537361.8,48.0,77.0,
Latvia,2022-04-20,525.0,1344652.0,1303722.0,537300.3780821918,49.0,80.0,
Latvia,2022-04-21,417.0,1344716.0,1303803.0,537223.9561643836,64.0,81.0,
Latvia,2022-04-22,558.0,1344769.0,1303888.0,537158.5342465753,53.0,85.0,
Latvia,2022-04-23,81.0,1344775.0,1303901.0,537140.1123287671,6.0,13.0,
Latvia,2022-04-24,6.0,1344776.0,1303902.0,537126.6904109588,1.0,1.0,24.0
Latvia,2022-04-25,295.0,1344808.0,1303955.0,537082.2684931506,32.0,53.0,
Latvia,2022-04-26,332.0,1344847.0,1304015.0,537030.8465753424,39.0,60.0,
Latvia,2022-04-27,496.0,1344897.0,1304105.0,536968.4246575343,50.0,90.0,
Latvia,2022-04-28,323.0,1344931.0,1304158.0,536922.0027397261,34.0,53.0,
Latvia,2022-04-29,458.0,1344978.0,1304245.0,536862.5808219179,47.0,87.0,
Latvia,2022-04-30,72.0,1344982.0,1304259.0,536846.1589041096,4.0,14.0,
Latvia,2022-05-01,4.0,1344982.0,1304259.0,536833.7369863014,0.0,0.0,30.0
Latvia,2022-05-02,250.0,1345002.0,1304300.0,536801.3150684931,20.0,41.0,
Latvia,2022-05-03,321.0,1345047.0,1304354.0,536743.8931506849,45.0,54.0,
Latvia,2022-05-04,9.0,1345047.0,1304354.0,536731.4712328766,0.0,0.0,
Latvia,2022-05-05,414.0,1345084.0,1304412.0,536682.0493150684,37.0,58.0,
Latvia,2022-05-06,410.0,1345133.0,1304470.0,536620.6273972602,49.0,58.0,
Latvia,2022-05-07,39.0,1345137.0,1304480.0,536604.2054794522,4.0,10.0,
Latvia,2022-05-08,10.0,1345138.0,1304480.0,536590.7835616439,1.0,0.0,11.0
Latvia,2022-05-09,157.0,1345154.0,1304501.0,536562.3616438357,16.0,21.0,
Latvia,2022-05-10,280.0,1345170.0,1304532.0,536533.9397260274,16.0,31.0,
Latvia,2022-05-11,386.0,1345208.0,1304603.0,536483.5178082192,38.0,71.0,
Latvia,2022-05-12,237.0,1345233.0,1304662.0,536446.095890411,25.0,59.0,
Latvia,2022-05-13,303.0,1345271.0,1304700.0,536395.6739726027,38.0,38.0,
Latvia,2022-05-14,64.0,1345280.0,1304710.0,536374.2520547945,9.0,10.0,
Latvia,2022-05-15,3.0,1345280.0,1304710.0,536361.8301369862,0.0,0.0,5.0
Latvia,2022-05-16,228.0,1345309.0,1304753.0,536320.408219178,29.0,43.0,
Latvia,2022-05-17,226.0,1345338.0,1304779.0,536278.98630137,29.0,26.0,
Latvia,2022-05-18,298.0,1345371.0,1304840.0,536233.5643835617,33.0,61.0,
Latvia,2022-05-19,270.0,1345406.0,1304886.0,536186.1424657535,35.0,46.0,
Latvia,2022-05-20,320.0,1345439.0,1304945.0,536140.7205479452,33.0,59.0,
Latvia,2022-05-21,41.0,1345443.0,1304947.0,536124.298630137,4.0,2.0,
Latvia,2022-05-22,1.0,1345443.0,1304948.0,536111.8767123288,0.0,1.0,3.0
Latvia,2022-05-23,157.0,1345456.0,1304975.0,536086.4547945205,13.0,27.0,
Latvia,2022-05-24,242.0,1345483.0,1305009.0,536047.0328767123,27.0,34.0,
Latvia,2022-05-25,256.0,1345519.0,1305065.0,535998.610958904,36.0,56.0,
Latvia,2022-05-26,250.0,1345532.0,1305099.0,535973.1890410958,13.0,34.0,
Latvia,2022-05-27,298.0,1345567.0,1305150.0,535925.7671232878,35.0,51.0,
Latvia,2022-05-28,31.0,1345570.0,1305152.0,535910.3452054795,3.0,2.0,
Latvia,2022-05-29,5.0,1345570.0,1305153.0,535897.9232876713,0.0,1.0,5.0
Latvia,2022-05-30,149.0,1345592.0,1305167.0,535863.501369863,22.0,14.0,
Latvia,2022-05-31,169.0,1345611.0,1305194.0,535832.0794520548,19.0,27.0,
Latvia,2022-06-01,141.0,1345627.0,1305211.0,535803.6575342466,16.0,17.0,
Latvia,2022-06-02,166.0,1345654.0,1305236.0,535764.2356164383,27.0,25.0,
Latvia,2022-06-03,250.0,1345691.0,1305284.0,535714.8136986301,37.0,48.0,
Latvia,2022-06-04,29.0,1345693.0,1305290.0,535700.3917808218,2.0,6.0,
Latvia,2022-06-05,8.0,1345697.0,1305291.0,535683.9698630136,4.0,1.0,4.0
Latvia,2022-06-06,122.0,1345710.0,1305310.0,535658.5479452056,13.0,19.0,
Latvia,2022-06-07,142.0,1345728.0,1305337.0,535628.1260273973,18.0,27.0,
Latvia,2022-06-08,170.0,1345747.0,1305353.0,535596.7041095891,19.0,16.0,
Latvia,2022-06-09,155.0,1345768.0,1305378.0,535563.2821917809,21.0,25.0,
Latvia,2022-06-10,204.0,1345785.0,1305417.0,535533.8602739726,17.0,39.0,
Latvia,2022-06-11,44.0,1345788.0,1305429.0,535518.4383561644,3.0,12.0,
Latvia,2022-06-12,2.0,1345788.0,1305429.0,535506.0164383561,0.0,0.0,3.0
Latvia,2022-06-13,146.0,1345809.0,1305462.0,535472.5945205479,21.0,33.0,
Latvia,2022-06-14,162.0,1345825.0,1305496.0,535444.1726027397,16.0,34.0,
Latvia,2022-06-15,203.0,1345843.0,1305514.0,535413.7506849314,18.0,18.0,
Latvia,2022-06-16,124.0,1345856.0,1305540.0,535388.3287671234,13.0,26.0,
Latvia,2022-06-17,230.0,1345889.0,1305582.0,535342.9068493152,33.0,42.0,
Latvia,2022-06-18,36.0,1345894.0,1305586.0,535325.4849315069,5.0,4.0,
Latvia,2022-06-19,6.0,1345895.0,1305589.0,535312.0630136987,1.0,3.0,2.0
Latvia,2022-06-20,162.0,1345916.0,1305616.0,535278.6410958904,21.0,27.0,
Latvia,2022-06-21,143.0,1345927.0,1305635.0,535255.2191780822,11.0,19.0,
Latvia,2022-06-22,92.0,1345940.0,1305645.0,535229.797260274,13.0,10.0,
Latvia,2022-06-25,18.0,1345942.0,1305647.0,535190.5315068492,2.0,1.0,
Latvia,2022-06-26,5.0,1345942.0,1305647.0,535178.1095890412,0.0,0.0,1.0
Latvia,2022-06-27,122.0,1345950.0,1305667.0,535157.687671233,8.0,20.0,
Latvia,2022-06-28,153.0,1345978.0,1305691.0,535117.2657534247,28.0,24.0,
Latvia,2022-06-29,189.0,1346007.0,1305721.0,535075.8438356165,29.0,30.0,
Latvia,2022-06-30,181.0,1346041.0,1305752.0,535029.4219178082,34.0,31.0,
Latvia,2022-07-01,171.0,1346068.0,1305796.0,534990.0,27.0,44.0,
Latvia,2022-07-02,17.0,1346072.0,1305801.0,534989.6767123288,4.0,5.0,
Latvia,2022-07-03,1.0,1346072.0,1305802.0,534993.3534246576,0.0,1.0,5.0
Latvia,2022-07-04,117.0,1346080.0,1305819.0,534989.0301369864,8.0,17.0,
Latvia,2022-07-05,139.0,1346094.0,1305846.0,534978.706849315,14.0,27.0,
Latvia,2022-07-06,176.0,1346111.0,1305875.0,534965.3835616438,17.0,29.0,
Latvia,2022-07-07,145.0,1346130.0,1305904.0,534950.0602739726,19.0,29.0,
Latvia,2022-07-08,252.0,1346169.0,1305949.0,534914.7369863014,39.0,45.0,
Latvia,2022-07-09,35.0,1346172.0,1305954.0,534915.4136986302,3.0,5.0,
Latvia,2022-07-10,12.0,1346172.0,1305962.0,534919.090410959,0.0,8.0,3.0
Latvia,2022-07-11,77.0,1346184.0,1305976.0,534910.7671232878,12.0,14.0,
Lebanon,2021-02-14,48.0,,,,0.0,0.0,
Lebanon,2021-02-15,1232.0,,,,0.0,0.0,
Lebanon,2021-02-16,1986.0,,,,0.0,0.0,
Lebanon,2021-02-17,2666.0,,,,0.0,0.0,
Lebanon,2021-02-18,3673.0,,,,0.0,0.0,
Lebanon,2021-02-19,3724.0,,,,0.0,0.0,
Lebanon,2021-02-23,3544.0,,,,0.0,0.0,
Lebanon,2021-02-24,3818.0,,,,0.0,0.0,
Lebanon,2021-02-25,4427.0,,,,0.0,0.0,
Lebanon,2021-02-26,5171.0,,,,0.0,0.0,
Lebanon,2021-03-01,5266.0,,,,0.0,0.0,
Lebanon,2021-03-02,1766.0,,,,0.0,0.0,
Lebanon,2021-03-03,6960.0,,,,0.0,0.0,
Lebanon,2021-03-04,2889.0,,,,0.0,0.0,
Lebanon,2021-03-05,3064.0,,,,0.0,0.0,
Lebanon,2021-03-06,202.0,,,,0.0,0.0,
Lebanon,2021-03-07,590.0,,,,0.0,0.0,
Lebanon,2021-03-08,2677.0,,,,0.0,0.0,
Lebanon,2021-03-09,967.0,,,,0.0,0.0,
Lebanon,2021-03-10,22242.0,75341.0,11875.0,5637917.402739726,0.0,0.0,
Lebanon,2021-03-11,4751.0,76883.0,15084.0,5636418.487671233,1542.0,3209.0,
Lebanon,2021-03-12,3921.0,78177.0,17711.0,5635167.57260274,1294.0,2627.0,
Lebanon,2021-03-16,10439.0,86098.0,29066.0,5627418.912328767,4296.0,6143.0,
Lebanon,2021-03-17,5726.0,88219.0,32671.0,5625340.997260274,2121.0,3605.0,
Lebanon,2021-03-18,8597.0,90974.0,38513.0,5622629.082191781,2755.0,5842.0,
Lebanon,2021-03-19,5790.0,92573.0,42704.0,5621073.167123288,1599.0,4191.0,
Lebanon,2021-03-20,72.0,92597.0,42752.0,5621092.252054795,24.0,48.0,
Lebanon,2021-03-21,3071.0,93801.0,44619.0,5619931.3369863015,1204.0,1867.0,
Lebanon,2021-03-22,9699.0,98022.0,50097.0,5615753.421917808,4221.0,5478.0,
Lebanon,2021-03-23,9899.0,102363.0,55655.0,5611455.506849315,4341.0,5558.0,
Lebanon,2021-03-24,7997.0,105534.0,60481.0,5608327.591780822,3171.0,4826.0,
Lebanon,2021-03-25,8016.0,108630.0,65401.0,5605274.676712329,3096.0,4920.0,
Lebanon,2021-03-26,6043.0,111019.0,69055.0,5602928.761643835,2389.0,3654.0,
Lebanon,2021-03-27,1053.0,111517.0,69610.0,5602473.846575342,498.0,555.0,
Lebanon,2021-03-28,5585.0,114730.0,71982.0,5599303.931506849,3213.0,2372.0,
Lebanon,2021-03-29,7191.0,118998.0,74905.0,5595079.016438357,4268.0,2923.0,
Lebanon,2021-03-30,13744.0,127913.0,79734.0,5586207.101369863,8915.0,4829.0,
Lebanon,2021-03-31,8639.0,133294.0,82992.0,5580869.18630137,5381.0,3258.0,
Lebanon,2021-04-01,6046.0,136761.0,85571.0,5577445.271232877,3467.0,2579.0,
Lebanon,2021-04-02,3376.0,138558.0,87150.0,5575691.356164384,1797.0,1579.0,
Lebanon,2021-04-03,134.0,138610.0,87232.0,5575682.4410958905,52.0,82.0,
Lebanon,2021-04-04,2208.0,139855.0,88195.0,5574480.526027397,1245.0,963.0,
Lebanon,2021-04-05,7253.0,144264.0,91039.0,5570114.610958904,4409.0,2844.0,
Lebanon,2021-04-06,9469.0,150660.0,94112.0,5563761.695890411,6396.0,3073.0,
Lebanon,2021-04-07,14381.0,161164.0,97989.0,5553300.780821918,10504.0,3877.0,
Lebanon,2021-04-08,9425.0,167957.0,100621.0,5546550.865753424,6793.0,2632.0,
Lebanon,2021-04-09,3801.0,170506.0,101873.0,5544044.950684931,2549.0,1252.0,
Lebanon,2021-04-10,1208.0,170571.0,103016.0,5544023.035616438,65.0,1143.0,
Lebanon,2021-04-13,10199.0,184109.0,112056.0,5530614.290410959,5954.0,4245.0,
Lebanon,2021-04-14,3.0,184111.0,112057.0,5530655.375342466,2.0,1.0,
Lebanon,2021-04-15,24455.0,198763.0,121860.0,5516046.460273973,14652.0,9803.0,
Lebanon,2021-04-16,2024.0,199999.0,122648.0,5514853.54520548,1236.0,788.0,
Lebanon,2021-04-17,121.0,200111.0,122657.0,5514784.630136986,112.0,9.0,
Lebanon,2021-04-18,6684.0,204564.0,124888.0,5510374.715068493,4453.0,2231.0,
Lebanon,2021-04-19,13834.0,213168.0,130118.0,5501813.8,8604.0,5230.0,
Lebanon,2021-04-20,8506.0,217778.0,134014.0,5497246.884931507,4610.0,3896.0,
Lebanon,2021-04-25,7030.0,271335.0,144227.0,5443905.309589041,3753.0,3277.0,
Lebanon,2021-04-26,6343.0,274263.0,147642.0,5441020.394520548,2928.0,3415.0,
Lebanon,2021-04-27,16363.0,282456.0,155812.0,5432870.479452055,8193.0,8170.0,
Lebanon,2021-04-28,17007.0,290216.0,165059.0,5425153.564383562,7760.0,9247.0,
Lebanon,2021-04-29,5885.0,293030.0,168130.0,5422382.6493150685,2814.0,3071.0,
Lebanon,2021-04-30,566.0,293260.0,168466.0,5422195.734246575,230.0,336.0,
Lebanon,2021-05-01,32.0,293277.0,168481.0,5422221.819178082,17.0,15.0,
Lebanon,2021-05-02,4151.0,294945.0,170964.0,5420596.904109589,1668.0,2483.0,
Lebanon,2021-05-03,7831.0,298835.0,174905.0,5416749.989041096,3890.0,3941.0,
Lebanon,2021-05-04,14234.0,307573.0,180401.0,5408055.073972602,8738.0,5496.0,
Lebanon,2021-05-05,13010.0,317612.0,183372.0,5398059.158904109,10039.0,2971.0,
Lebanon,2021-05-06,8721.0,325383.0,184322.0,5390331.243835617,7771.0,950.0,
Lebanon,2021-05-15,450.0,377487.0,204031.0,5338615.008219178,443.0,7.0,
Lebanon,2021-05-16,5216.0,382219.0,204515.0,5333926.093150685,4732.0,484.0,
Lebanon,2021-05-17,20260.0,399742.0,207252.0,5316446.178082191,17523.0,2737.0,
Lebanon,2021-05-18,11420.0,410328.0,208086.0,5305903.263013699,10586.0,834.0,
Lebanon,2021-05-19,13265.0,421523.0,210156.0,5294751.347945206,11195.0,2070.0,
Lebanon,2021-05-20,20171.0,436484.0,215366.0,5279833.432876713,14961.0,5210.0,
Lebanon,2021-05-21,9199.0,443737.0,217312.0,5272623.517808219,7253.0,1946.0,
Lebanon,2021-05-22,560.0,444282.0,217327.0,5272121.602739726,545.0,15.0,
Lebanon,2021-05-23,3205.0,446633.0,218181.0,5269813.687671233,2351.0,854.0,
Lebanon,2021-05-24,13364.0,455766.0,222412.0,5260723.77260274,9133.0,4231.0,
Lebanon,2021-05-25,3918.0,458915.0,223181.0,5257617.857534247,3149.0,769.0,
Lebanon,2021-05-26,33190.0,479863.0,235423.0,5236712.942465753,20948.0,12242.0,
Lebanon,2021-05-27,10047.0,486638.0,238695.0,5229981.02739726,6775.0,3272.0,
Lebanon,2021-05-28,11995.0,496596.0,240732.0,5220066.112328767,9958.0,2037.0,
Lebanon,2021-05-29,5037.0,501061.0,241304.0,5215644.197260274,4465.0,572.0,
Lebanon,2021-05-30,9807.0,507853.0,244319.0,5208895.28219178,6792.0,3015.0,
Lebanon,2021-05-31,22263.0,521645.0,252790.0,5195146.367123288,13792.0,8471.0,
Lebanon,2021-06-01,25705.0,535694.0,264446.0,5181140.452054795,14049.0,11656.0,
Lebanon,2021-06-02,19378.0,546388.0,273130.0,5170489.536986302,10694.0,8684.0,
Lebanon,2021-06-03,28502.0,563270.0,284750.0,5153650.621917808,16882.0,11620.0,
Lebanon,2021-06-04,1451.0,564476.0,284995.0,5152487.706849315,1206.0,245.0,
Lebanon,2021-06-05,2619.0,566738.0,285352.0,5150268.791780822,2262.0,357.0,
Lebanon,2021-06-06,11044.0,574301.0,288833.0,5142748.876712329,7563.0,3481.0,
Lebanon,2021-06-07,23862.0,589810.0,297186.0,5127282.961643836,15509.0,8353.0,
Lebanon,2021-06-08,20422.0,602419.0,304999.0,5114717.046575342,12609.0,7813.0,
Lebanon,2021-06-09,20730.0,617035.0,311113.0,5100144.131506849,14616.0,6114.0,
Lebanon,2021-06-10,20814.0,633877.0,315085.0,5083345.216438356,16842.0,3972.0,
Lebanon,2021-06-11,14261.0,646546.0,316677.0,5070719.301369863,12669.0,1592.0,
Lebanon,2021-06-12,22095.0,668318.0,317000.0,5048990.386301369,21772.0,323.0,
Lebanon,2021-06-13,25549.0,689509.0,321358.0,5027842.471232877,21191.0,4358.0,
Lebanon,2021-06-14,20772.0,701602.0,330037.0,5015792.556164384,12093.0,8679.0,
Lebanon,2021-06-15,26833.0,716565.0,341907.0,5000872.641095891,14963.0,11870.0,
Lebanon,2021-06-16,2978.0,718199.0,343251.0,4999281.726027397,1634.0,1344.0,
Lebanon,2021-06-17,50138.0,747426.0,364162.0,4970097.810958904,29227.0,20911.0,
Lebanon,2021-06-18,15393.0,758974.0,368007.0,4958592.895890411,11548.0,3845.0,
Lebanon,2021-06-19,1738.0,760592.0,368127.0,4957017.980821918,1618.0,120.0,
Lebanon,2021-06-20,1950.0,761818.0,368851.0,4955835.065753425,1226.0,724.0,
Lebanon,2021-06-24,20243.0,809864.0,385884.0,4907961.405479452,15030.0,5213.0,
Lebanon,2021-06-25,47978.0,846312.0,397414.0,4871556.490410959,36448.0,11530.0,
Lebanon,2021-06-26,3539.0,849525.0,397740.0,4868386.575342466,3213.0,326.0,
Lebanon,2021-06-27,6653.0,852887.0,401031.0,4865067.660273973,3362.0,3291.0,
Lebanon,2021-06-28,31469.0,870901.0,414486.0,4847096.74520548,18014.0,13455.0,
Lebanon,2021-06-29,27467.0,886953.0,425901.0,4831087.830136986,16052.0,11415.0,
Lebanon,2021-06-30,36302.0,909523.0,439633.0,4808560.915068493,22570.0,13732.0,
Lebanon,2021-07-01,10059.0,914967.0,444248.0,4803160.0,5444.0,4615.0,
Lebanon,2021-07-02,17385.0,925393.0,451207.0,4792806.238356165,10426.0,6959.0,
Lebanon,2021-07-03,1632.0,926962.0,451270.0,4791309.476712328,1569.0,63.0,
Lebanon,2021-07-04,1621.0,928112.0,451741.0,4790231.715068493,1150.0,471.0,
Lebanon,2021-07-05,11396.0,936652.0,454597.0,4781763.953424658,8540.0,2856.0,
Lebanon,2021-07-06,19480.0,947181.0,463548.0,4771307.191780822,10529.0,8951.0,
Lebanon,2021-07-07,68981.0,976771.0,502939.0,4741789.430136986,29590.0,39391.0,
